path,label,label_text,split
data\raw\train\rabbit\rabbit_train_01875.jpg,3,rabbit,train
data\raw\train\cat\cat_train_01876.jpg,1,cat,train
data\raw\train\swan\swan_train_01877.jpg,7,swan,train
data\raw\train\dog\dog_train_01878.jpg,5,dog,train
data\raw\train\snail\snail_train_01879.jpg,6,snail,train
data\raw\train\snail\snail_train_01880.jpg,6,snail,train
data\raw\train\swan\swan_train_01881.jpg,7,swan,train
data\raw\train\deer\deer_train_01882.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_01883.jpg,3,rabbit,train
data\raw\train\swan\swan_train_01884.jpg,7,swan,train
data\raw\train\cat\cat_train_01885.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_01886.jpg,3,rabbit,train
data\raw\train\deer\deer_train_01887.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_01888.jpg,3,rabbit,train
data\raw\train\deer\deer_train_01889.jpg,4,deer,train
data\raw\train\deer\deer_train_01890.jpg,4,deer,train
data\raw\train\llama\llama_train_01891.jpg,2,llama,train
data\raw\train\deer\deer_train_01892.jpg,4,deer,train
data\raw\train\llama\llama_train_01893.jpg,2,llama,train
data\raw\train\cat\cat_train_01894.jpg,1,cat,train
data\raw\train\deer\deer_train_01895.jpg,4,deer,train
data\raw\train\snail\snail_train_01896.jpg,6,snail,train
data\raw\train\rabbit\rabbit_train_01897.jpg,3,rabbit,train
data\raw\train\cat\cat_train_01898.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_01899.jpg,3,rabbit,train
data\raw\train\cat\cat_train_01900.jpg,1,cat,train
data\raw\train\deer\deer_train_01901.jpg,4,deer,train
data\raw\train\bird\bird_train_01902.jpg,0,bird,train
data\raw\train\deer\deer_train_01903.jpg,4,deer,train
data\raw\train\bird\bird_train_01904.jpg,0,bird,train
data\raw\train\bird\bird_train_01905.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_01906.jpg,3,rabbit,train
data\raw\train\llama\llama_train_01907.jpg,2,llama,train
data\raw\train\swan\swan_train_01908.jpg,7,swan,train
data\raw\train\llama\llama_train_01909.jpg,2,llama,train
data\raw\train\dog\dog_train_01910.jpg,5,dog,train
data\raw\train\llama\llama_train_01911.jpg,2,llama,train
data\raw\train\rabbit\rabbit_train_01912.jpg,3,rabbit,train
data\raw\train\llama\llama_train_01913.jpg,2,llama,train
data\raw\train\llama\llama_train_01914.jpg,2,llama,train
data\raw\train\llama\llama_train_01915.jpg,2,llama,train
data\raw\train\cat\cat_train_01916.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_01917.jpg,3,rabbit,train
data\raw\train\dog\dog_train_01918.jpg,5,dog,train
data\raw\train\llama\llama_train_01919.jpg,2,llama,train
data\raw\train\bird\bird_train_01920.jpg,0,bird,train
data\raw\train\cat\cat_train_01921.jpg,1,cat,train
data\raw\train\swan\swan_train_01922.jpg,7,swan,train
data\raw\train\dog\dog_train_01923.jpg,5,dog,train
data\raw\train\bird\bird_train_01924.jpg,0,bird,train
data\raw\train\llama\llama_train_01925.jpg,2,llama,train
data\raw\train\bird\bird_train_01926.jpg,0,bird,train
data\raw\train\swan\swan_train_01927.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_01928.jpg,3,rabbit,train
data\raw\train\swan\swan_train_01929.jpg,7,swan,train
data\raw\train\deer\deer_train_01930.jpg,4,deer,train
data\raw\train\snail\snail_train_01931.jpg,6,snail,train
data\raw\train\dog\dog_train_01932.jpg,5,dog,train
data\raw\train\swan\swan_train_01933.jpg,7,swan,train
data\raw\train\llama\llama_train_01934.jpg,2,llama,train
data\raw\train\dog\dog_train_01935.jpg,5,dog,train
data\raw\train\bird\bird_train_01936.jpg,0,bird,train
data\raw\train\bird\bird_train_01937.jpg,0,bird,train
data\raw\train\swan\swan_train_01938.jpg,7,swan,train
data\raw\train\bird\bird_train_01939.jpg,0,bird,train
data\raw\train\bird\bird_train_01940.jpg,0,bird,train
data\raw\train\dog\dog_train_01941.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_01942.jpg,3,rabbit,train
data\raw\train\cat\cat_train_01943.jpg,1,cat,train
data\raw\train\deer\deer_train_01944.jpg,4,deer,train
data\raw\train\deer\deer_train_01945.jpg,4,deer,train
data\raw\train\dog\dog_train_01946.jpg,5,dog,train
data\raw\train\snail\snail_train_01947.jpg,6,snail,train
data\raw\train\rabbit\rabbit_train_01948.jpg,3,rabbit,train
data\raw\train\deer\deer_train_01949.jpg,4,deer,train
data\raw\train\bird\bird_train_01950.jpg,0,bird,train
data\raw\train\swan\swan_train_01951.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_01952.jpg,3,rabbit,train
data\raw\train\bird\bird_train_01953.jpg,0,bird,train
data\raw\train\cat\cat_train_01954.jpg,1,cat,train
data\raw\train\snail\snail_train_01955.jpg,6,snail,train
data\raw\train\llama\llama_train_01956.jpg,2,llama,train
data\raw\train\deer\deer_train_01957.jpg,4,deer,train
data\raw\train\deer\deer_train_01958.jpg,4,deer,train
data\raw\train\bird\bird_train_01959.jpg,0,bird,train
data\raw\train\deer\deer_train_01960.jpg,4,deer,train
data\raw\train\cat\cat_train_01961.jpg,1,cat,train
data\raw\train\bird\bird_train_01962.jpg,0,bird,train
data\raw\train\snail\snail_train_01963.jpg,6,snail,train
data\raw\train\cat\cat_train_01964.jpg,1,cat,train
data\raw\train\snail\snail_train_01965.jpg,6,snail,train
data\raw\train\rabbit\rabbit_train_01966.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_01967.jpg,3,rabbit,train
data\raw\train\dog\dog_train_01968.jpg,5,dog,train
data\raw\train\deer\deer_train_01969.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_01970.jpg,3,rabbit,train
data\raw\train\dog\dog_train_01971.jpg,5,dog,train
data\raw\train\bird\bird_train_01972.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_01973.jpg,3,rabbit,train
data\raw\train\swan\swan_train_01974.jpg,7,swan,train
data\raw\train\llama\llama_train_01975.jpg,2,llama,train
data\raw\train\snail\snail_train_01976.jpg,6,snail,train
data\raw\train\swan\swan_train_01977.jpg,7,swan,train
data\raw\train\snail\snail_train_01978.jpg,6,snail,train
data\raw\train\swan\swan_train_01979.jpg,7,swan,train
data\raw\train\dog\dog_train_01980.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_01981.jpg,3,rabbit,train
data\raw\train\swan\swan_train_01982.jpg,7,swan,train
data\raw\train\dog\dog_train_01983.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_01984.jpg,3,rabbit,train
data\raw\train\dog\dog_train_01985.jpg,5,dog,train
data\raw\train\llama\llama_train_01986.jpg,2,llama,train
data\raw\train\deer\deer_train_01987.jpg,4,deer,train
data\raw\train\bird\bird_train_01988.jpg,0,bird,train
data\raw\train\swan\swan_train_01989.jpg,7,swan,train
data\raw\train\cat\cat_train_01990.jpg,1,cat,train
data\raw\train\deer\deer_train_01991.jpg,4,deer,train
data\raw\train\dog\dog_train_01992.jpg,5,dog,train
data\raw\train\llama\llama_train_01993.jpg,2,llama,train
data\raw\train\cat\cat_train_01994.jpg,1,cat,train
data\raw\train\llama\llama_train_01995.jpg,2,llama,train
data\raw\train\snail\snail_train_01996.jpg,6,snail,train
data\raw\train\deer\deer_train_01997.jpg,4,deer,train
data\raw\train\deer\deer_train_01998.jpg,4,deer,train
data\raw\train\swan\swan_train_01999.jpg,7,swan,train
data\raw\train\cat\cat_train_02000.jpg,1,cat,train
data\raw\train\snail\snail_train_02001.jpg,6,snail,train
data\raw\train\llama\llama_train_02002.jpg,2,llama,train
data\raw\train\snail\snail_train_02003.jpg,6,snail,train
data\raw\train\swan\swan_train_02004.jpg,7,swan,train
data\raw\train\bird\bird_train_02005.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_02006.jpg,3,rabbit,train
data\raw\train\llama\llama_train_02007.jpg,2,llama,train
data\raw\train\dog\dog_train_02008.jpg,5,dog,train
data\raw\train\snail\snail_train_02009.jpg,6,snail,train
data\raw\train\bird\bird_train_02010.jpg,0,bird,train
data\raw\train\llama\llama_train_02011.jpg,2,llama,train
data\raw\train\dog\dog_train_02012.jpg,5,dog,train
data\raw\train\swan\swan_train_02013.jpg,7,swan,train
data\raw\train\bird\bird_train_02014.jpg,0,bird,train
data\raw\train\bird\bird_train_02015.jpg,0,bird,train
data\raw\train\swan\swan_train_02016.jpg,7,swan,train
data\raw\train\cat\cat_train_02017.jpg,1,cat,train
data\raw\train\snail\snail_train_02018.jpg,6,snail,train
data\raw\train\deer\deer_train_02019.jpg,4,deer,train
data\raw\train\dog\dog_train_02020.jpg,5,dog,train
data\raw\train\swan\swan_train_02021.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_02022.jpg,3,rabbit,train
data\raw\train\swan\swan_train_02023.jpg,7,swan,train
data\raw\train\cat\cat_train_02024.jpg,1,cat,train
data\raw\train\deer\deer_train_02025.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_02026.jpg,3,rabbit,train
data\raw\train\bird\bird_train_02027.jpg,0,bird,train
data\raw\train\swan\swan_train_02028.jpg,7,swan,train
data\raw\train\deer\deer_train_02029.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_02030.jpg,3,rabbit,train
data\raw\train\cat\cat_train_02031.jpg,1,cat,train
data\raw\train\llama\llama_train_02032.jpg,2,llama,train
data\raw\train\llama\llama_train_02033.jpg,2,llama,train
data\raw\train\deer\deer_train_02034.jpg,4,deer,train
data\raw\train\bird\bird_train_02035.jpg,0,bird,train
data\raw\train\dog\dog_train_02036.jpg,5,dog,train
data\raw\train\deer\deer_train_02037.jpg,4,deer,train
data\raw\train\snail\snail_train_02038.jpg,6,snail,train
data\raw\train\dog\dog_train_02039.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_02040.jpg,3,rabbit,train
data\raw\train\llama\llama_train_02041.jpg,2,llama,train
data\raw\train\cat\cat_train_02042.jpg,1,cat,train
data\raw\train\deer\deer_train_02043.jpg,4,deer,train
data\raw\train\dog\dog_train_02044.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_02045.jpg,3,rabbit,train
data\raw\train\llama\llama_train_02046.jpg,2,llama,train
data\raw\train\swan\swan_train_02047.jpg,7,swan,train
data\raw\train\dog\dog_train_02048.jpg,5,dog,train
data\raw\train\dog\dog_train_02049.jpg,5,dog,train
data\raw\train\bird\bird_train_02050.jpg,0,bird,train
data\raw\train\swan\swan_train_02051.jpg,7,swan,train
data\raw\train\bird\bird_train_02052.jpg,0,bird,train
data\raw\train\deer\deer_train_02053.jpg,4,deer,train
data\raw\train\bird\bird_train_02054.jpg,0,bird,train
data\raw\train\dog\dog_train_02055.jpg,5,dog,train
data\raw\train\deer\deer_train_02056.jpg,4,deer,train
data\raw\train\snail\snail_train_02057.jpg,6,snail,train
data\raw\train\swan\swan_train_02058.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_02059.jpg,3,rabbit,train
data\raw\train\snail\snail_train_02060.jpg,6,snail,train
data\raw\train\llama\llama_train_02061.jpg,2,llama,train
data\raw\train\cat\cat_train_02062.jpg,1,cat,train
data\raw\train\bird\bird_train_02063.jpg,0,bird,train
data\raw\train\bird\bird_train_02064.jpg,0,bird,train
data\raw\train\swan\swan_train_02065.jpg,7,swan,train
data\raw\train\cat\cat_train_02066.jpg,1,cat,train
data\raw\train\bird\bird_train_02067.jpg,0,bird,train
data\raw\train\bird\bird_train_02068.jpg,0,bird,train
data\raw\train\dog\dog_train_02069.jpg,5,dog,train
data\raw\train\llama\llama_train_02070.jpg,2,llama,train
data\raw\train\swan\swan_train_02071.jpg,7,swan,train
data\raw\train\bird\bird_train_02072.jpg,0,bird,train
data\raw\train\deer\deer_train_02073.jpg,4,deer,train
data\raw\train\dog\dog_train_02074.jpg,5,dog,train
data\raw\train\bird\bird_train_02075.jpg,0,bird,train
data\raw\train\snail\snail_train_02076.jpg,6,snail,train
data\raw\train\cat\cat_train_02077.jpg,1,cat,train
data\raw\train\snail\snail_train_02078.jpg,6,snail,train
data\raw\train\cat\cat_train_02079.jpg,1,cat,train
data\raw\train\bird\bird_train_02080.jpg,0,bird,train
data\raw\train\deer\deer_train_02081.jpg,4,deer,train
data\raw\train\bird\bird_train_02082.jpg,0,bird,train
data\raw\train\deer\deer_train_02083.jpg,4,deer,train
data\raw\train\bird\bird_train_02084.jpg,0,bird,train
data\raw\train\llama\llama_train_02085.jpg,2,llama,train
data\raw\train\cat\cat_train_02086.jpg,1,cat,train
data\raw\train\cat\cat_train_02087.jpg,1,cat,train
data\raw\train\cat\cat_train_02088.jpg,1,cat,train
data\raw\train\dog\dog_train_02089.jpg,5,dog,train
data\raw\train\llama\llama_train_02090.jpg,2,llama,train
data\raw\train\rabbit\rabbit_train_02091.jpg,3,rabbit,train
data\raw\train\cat\cat_train_02092.jpg,1,cat,train
data\raw\train\swan\swan_train_02093.jpg,7,swan,train
data\raw\train\cat\cat_train_02094.jpg,1,cat,train
data\raw\train\llama\llama_train_02095.jpg,2,llama,train
data\raw\train\deer\deer_train_02096.jpg,4,deer,train
data\raw\train\swan\swan_train_02097.jpg,7,swan,train
data\raw\train\snail\snail_train_02098.jpg,6,snail,train
data\raw\train\deer\deer_train_02099.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_02100.jpg,3,rabbit,train
data\raw\train\dog\dog_train_02101.jpg,5,dog,train
data\raw\train\dog\dog_train_02102.jpg,5,dog,train
data\raw\train\bird\bird_train_02103.jpg,0,bird,train
data\raw\train\swan\swan_train_02104.jpg,7,swan,train
data\raw\train\bird\bird_train_02105.jpg,0,bird,train
data\raw\train\swan\swan_train_02106.jpg,7,swan,train
data\raw\train\deer\deer_train_02107.jpg,4,deer,train
data\raw\train\swan\swan_train_02108.jpg,7,swan,train
data\raw\train\bird\bird_train_02109.jpg,0,bird,train
data\raw\train\dog\dog_train_02110.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_02111.jpg,3,rabbit,train
data\raw\train\llama\llama_train_02112.jpg,2,llama,train
data\raw\train\dog\dog_train_02113.jpg,5,dog,train
data\raw\train\llama\llama_train_02114.jpg,2,llama,train
data\raw\train\swan\swan_train_02115.jpg,7,swan,train
data\raw\train\llama\llama_train_02116.jpg,2,llama,train
data\raw\train\bird\bird_train_02117.jpg,0,bird,train
data\raw\train\snail\snail_train_02118.jpg,6,snail,train
data\raw\train\swan\swan_train_02119.jpg,7,swan,train
data\raw\train\swan\swan_train_02120.jpg,7,swan,train
data\raw\train\bird\bird_train_02121.jpg,0,bird,train
data\raw\train\cat\cat_train_02122.jpg,1,cat,train
data\raw\train\swan\swan_train_02123.jpg,7,swan,train
data\raw\train\cat\cat_train_02124.jpg,1,cat,train
data\raw\train\snail\snail_train_02125.jpg,6,snail,train
data\raw\train\bird\bird_train_02126.jpg,0,bird,train
data\raw\train\snail\snail_train_02127.jpg,6,snail,train
data\raw\train\deer\deer_train_02128.jpg,4,deer,train
data\raw\train\bird\bird_train_02129.jpg,0,bird,train
data\raw\train\deer\deer_train_02130.jpg,4,deer,train
data\raw\train\llama\llama_train_02131.jpg,2,llama,train
data\raw\train\llama\llama_train_02132.jpg,2,llama,train
data\raw\train\dog\dog_train_02133.jpg,5,dog,train
data\raw\train\swan\swan_train_02134.jpg,7,swan,train
data\raw\train\deer\deer_train_02135.jpg,4,deer,train
data\raw\train\snail\snail_train_02136.jpg,6,snail,train
data\raw\train\swan\swan_train_02137.jpg,7,swan,train
data\raw\train\bird\bird_train_02138.jpg,0,bird,train
data\raw\train\dog\dog_train_02139.jpg,5,dog,train
data\raw\train\bird\bird_train_02140.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_02141.jpg,3,rabbit,train
data\raw\train\swan\swan_train_02142.jpg,7,swan,train
data\raw\train\cat\cat_train_02143.jpg,1,cat,train
data\raw\train\dog\dog_train_02144.jpg,5,dog,train
data\raw\train\bird\bird_train_02145.jpg,0,bird,train
data\raw\train\cat\cat_train_02146.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_02147.jpg,3,rabbit,train
data\raw\train\swan\swan_train_02148.jpg,7,swan,train
data\raw\train\swan\swan_train_02149.jpg,7,swan,train
data\raw\train\dog\dog_train_02150.jpg,5,dog,train
data\raw\train\cat\cat_train_02151.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_02152.jpg,3,rabbit,train
data\raw\train\swan\swan_train_02153.jpg,7,swan,train
data\raw\train\swan\swan_train_02154.jpg,7,swan,train
data\raw\train\snail\snail_train_02155.jpg,6,snail,train
data\raw\train\rabbit\rabbit_train_02156.jpg,3,rabbit,train
data\raw\train\deer\deer_train_02157.jpg,4,deer,train
data\raw\train\dog\dog_train_02158.jpg,5,dog,train
data\raw\train\llama\llama_train_02159.jpg,2,llama,train
data\raw\train\llama\llama_train_02160.jpg,2,llama,train
data\raw\train\dog\dog_train_02161.jpg,5,dog,train
data\raw\train\deer\deer_train_02162.jpg,4,deer,train
data\raw\train\bird\bird_train_02163.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_02164.jpg,3,rabbit,train
data\raw\train\deer\deer_train_02165.jpg,4,deer,train
data\raw\train\swan\swan_train_02166.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_02167.jpg,3,rabbit,train
data\raw\train\dog\dog_train_02168.jpg,5,dog,train
data\raw\train\cat\cat_train_02169.jpg,1,cat,train
data\raw\train\swan\swan_train_02170.jpg,7,swan,train
data\raw\train\dog\dog_train_02171.jpg,5,dog,train
data\raw\train\llama\llama_train_02172.jpg,2,llama,train
data\raw\train\deer\deer_train_02173.jpg,4,deer,train
data\raw\train\snail\snail_train_02174.jpg,6,snail,train
data\raw\train\cat\cat_train_02175.jpg,1,cat,train
data\raw\train\cat\cat_train_02176.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_02177.jpg,3,rabbit,train
data\raw\train\deer\deer_train_02178.jpg,4,deer,train
data\raw\train\llama\llama_train_02179.jpg,2,llama,train
data\raw\train\dog\dog_train_02180.jpg,5,dog,train
data\raw\train\dog\dog_train_02181.jpg,5,dog,train
data\raw\train\swan\swan_train_02182.jpg,7,swan,train
data\raw\train\deer\deer_train_02183.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_02184.jpg,3,rabbit,train
data\raw\train\dog\dog_train_02185.jpg,5,dog,train
data\raw\train\swan\swan_train_02186.jpg,7,swan,train
data\raw\train\dog\dog_train_02187.jpg,5,dog,train
data\raw\train\swan\swan_train_02188.jpg,7,swan,train
data\raw\train\dog\dog_train_02189.jpg,5,dog,train
data\raw\train\dog\dog_train_02190.jpg,5,dog,train
data\raw\train\dog\dog_train_02191.jpg,5,dog,train
data\raw\train\llama\llama_train_02192.jpg,2,llama,train
data\raw\train\bird\bird_train_02193.jpg,0,bird,train
data\raw\train\deer\deer_train_02194.jpg,4,deer,train
data\raw\train\dog\dog_train_02195.jpg,5,dog,train
data\raw\train\bird\bird_train_02196.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_02197.jpg,3,rabbit,train
data\raw\train\cat\cat_train_02198.jpg,1,cat,train
data\raw\train\dog\dog_train_02199.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_02200.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_02201.jpg,3,rabbit,train
data\raw\train\cat\cat_train_02202.jpg,1,cat,train
data\raw\train\deer\deer_train_02203.jpg,4,deer,train
data\raw\train\bird\bird_train_02204.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_02205.jpg,3,rabbit,train
data\raw\train\deer\deer_train_02206.jpg,4,deer,train
data\raw\train\deer\deer_train_02207.jpg,4,deer,train
data\raw\train\bird\bird_train_02208.jpg,0,bird,train
data\raw\train\bird\bird_train_02209.jpg,0,bird,train
data\raw\train\cat\cat_train_02210.jpg,1,cat,train
data\raw\train\llama\llama_train_02211.jpg,2,llama,train
data\raw\train\dog\dog_train_02212.jpg,5,dog,train
data\raw\train\cat\cat_train_02213.jpg,1,cat,train
data\raw\train\cat\cat_train_02214.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_02215.jpg,3,rabbit,train
data\raw\train\deer\deer_train_02216.jpg,4,deer,train
data\raw\train\cat\cat_train_02217.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_02218.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_02219.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_02220.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_02221.jpg,3,rabbit,train
data\raw\train\snail\snail_train_02222.jpg,6,snail,train
data\raw\train\cat\cat_train_02223.jpg,1,cat,train
data\raw\train\bird\bird_train_02224.jpg,0,bird,train
data\raw\train\cat\cat_train_02225.jpg,1,cat,train
data\raw\train\cat\cat_train_02226.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_02227.jpg,3,rabbit,train
data\raw\train\swan\swan_train_02228.jpg,7,swan,train
data\raw\train\bird\bird_train_02229.jpg,0,bird,train
data\raw\train\bird\bird_train_02230.jpg,0,bird,train
data\raw\train\snail\snail_train_02231.jpg,6,snail,train
data\raw\train\cat\cat_train_02232.jpg,1,cat,train
data\raw\train\bird\bird_train_02233.jpg,0,bird,train
data\raw\train\llama\llama_train_02234.jpg,2,llama,train
data\raw\train\cat\cat_train_02235.jpg,1,cat,train
data\raw\train\llama\llama_train_02236.jpg,2,llama,train
data\raw\train\swan\swan_train_02237.jpg,7,swan,train
data\raw\train\dog\dog_train_02238.jpg,5,dog,train
data\raw\train\snail\snail_train_02239.jpg,6,snail,train
data\raw\train\bird\bird_train_02240.jpg,0,bird,train
data\raw\train\cat\cat_train_02241.jpg,1,cat,train
data\raw\train\deer\deer_train_02242.jpg,4,deer,train
data\raw\train\dog\dog_train_02243.jpg,5,dog,train
data\raw\train\deer\deer_train_02244.jpg,4,deer,train
data\raw\train\swan\swan_train_02245.jpg,7,swan,train
data\raw\train\swan\swan_train_02246.jpg,7,swan,train
data\raw\train\dog\dog_train_02247.jpg,5,dog,train
data\raw\train\dog\dog_train_02248.jpg,5,dog,train
data\raw\train\swan\swan_train_02249.jpg,7,swan,train
data\raw\train\swan\swan_train_02250.jpg,7,swan,train
data\raw\train\bird\bird_train_02251.jpg,0,bird,train
data\raw\train\deer\deer_train_02252.jpg,4,deer,train
data\raw\train\llama\llama_train_02253.jpg,2,llama,train
data\raw\train\bird\bird_train_02254.jpg,0,bird,train
data\raw\train\cat\cat_train_02255.jpg,1,cat,train
data\raw\train\llama\llama_train_02256.jpg,2,llama,train
data\raw\train\dog\dog_train_02257.jpg,5,dog,train
data\raw\train\swan\swan_train_02258.jpg,7,swan,train
data\raw\train\swan\swan_train_02259.jpg,7,swan,train
data\raw\train\cat\cat_train_02260.jpg,1,cat,train
data\raw\train\cat\cat_train_02261.jpg,1,cat,train
data\raw\train\snail\snail_train_02262.jpg,6,snail,train
data\raw\train\dog\dog_train_02263.jpg,5,dog,train
data\raw\train\swan\swan_train_02264.jpg,7,swan,train
data\raw\train\snail\snail_train_02265.jpg,6,snail,train
data\raw\train\rabbit\rabbit_train_02266.jpg,3,rabbit,train
data\raw\train\deer\deer_train_02267.jpg,4,deer,train
data\raw\train\snail\snail_train_02268.jpg,6,snail,train
data\raw\train\bird\bird_train_02269.jpg,0,bird,train
data\raw\train\snail\snail_train_02270.jpg,6,snail,train
data\raw\train\deer\deer_train_02271.jpg,4,deer,train
data\raw\train\swan\swan_train_02272.jpg,7,swan,train
data\raw\train\bird\bird_train_02273.jpg,0,bird,train
data\raw\train\swan\swan_train_02274.jpg,7,swan,train
data\raw\train\swan\swan_train_02275.jpg,7,swan,train
data\raw\train\llama\llama_train_02276.jpg,2,llama,train
data\raw\train\cat\cat_train_02277.jpg,1,cat,train
data\raw\train\llama\llama_train_02278.jpg,2,llama,train
data\raw\train\rabbit\rabbit_train_02279.jpg,3,rabbit,train
data\raw\train\dog\dog_train_02280.jpg,5,dog,train
data\raw\train\llama\llama_train_02281.jpg,2,llama,train
data\raw\train\dog\dog_train_02282.jpg,5,dog,train
data\raw\train\swan\swan_train_02283.jpg,7,swan,train
data\raw\train\dog\dog_train_02284.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_02285.jpg,3,rabbit,train
data\raw\train\dog\dog_train_02286.jpg,5,dog,train
data\raw\train\dog\dog_train_02287.jpg,5,dog,train
data\raw\train\dog\dog_train_02288.jpg,5,dog,train
data\raw\train\llama\llama_train_02289.jpg,2,llama,train
data\raw\train\deer\deer_train_02290.jpg,4,deer,train
data\raw\train\bird\bird_train_02291.jpg,0,bird,train
data\raw\train\cat\cat_train_02292.jpg,1,cat,train
data\raw\train\swan\swan_train_02293.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_02294.jpg,3,rabbit,train
data\raw\train\cat\cat_train_02295.jpg,1,cat,train
data\raw\train\snail\snail_train_02296.jpg,6,snail,train
data\raw\train\swan\swan_train_02297.jpg,7,swan,train
data\raw\train\deer\deer_train_02298.jpg,4,deer,train
data\raw\train\llama\llama_train_02299.jpg,2,llama,train
data\raw\train\llama\llama_train_02300.jpg,2,llama,train
data\raw\train\rabbit\rabbit_train_02301.jpg,3,rabbit,train
data\raw\train\bird\bird_train_02302.jpg,0,bird,train
data\raw\train\dog\dog_train_02303.jpg,5,dog,train
data\raw\train\swan\swan_train_02304.jpg,7,swan,train
data\raw\train\deer\deer_train_02305.jpg,4,deer,train
data\raw\train\deer\deer_train_02306.jpg,4,deer,train
data\raw\train\deer\deer_train_02307.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_02308.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_02309.jpg,3,rabbit,train
data\raw\train\deer\deer_train_02310.jpg,4,deer,train
data\raw\train\swan\swan_train_02311.jpg,7,swan,train
data\raw\train\llama\llama_train_02312.jpg,2,llama,train
data\raw\train\rabbit\rabbit_train_02313.jpg,3,rabbit,train
data\raw\train\deer\deer_train_02314.jpg,4,deer,train
data\raw\train\dog\dog_train_02315.jpg,5,dog,train
data\raw\train\cat\cat_train_02316.jpg,1,cat,train
data\raw\train\dog\dog_train_02317.jpg,5,dog,train
data\raw\train\deer\deer_train_02318.jpg,4,deer,train
data\raw\train\llama\llama_train_02319.jpg,2,llama,train
data\raw\train\cat\cat_train_02320.jpg,1,cat,train
data\raw\train\dog\dog_train_02321.jpg,5,dog,train
data\raw\train\cat\cat_train_02322.jpg,1,cat,train
data\raw\train\swan\swan_train_02323.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_02324.jpg,3,rabbit,train
data\raw\train\bird\bird_train_02325.jpg,0,bird,train
data\raw\train\bird\bird_train_02326.jpg,0,bird,train
data\raw\train\snail\snail_train_02327.jpg,6,snail,train
data\raw\train\llama\llama_train_02328.jpg,2,llama,train
data\raw\train\dog\dog_train_02329.jpg,5,dog,train
data\raw\train\llama\llama_train_02330.jpg,2,llama,train
data\raw\train\dog\dog_train_02331.jpg,5,dog,train
data\raw\train\snail\snail_train_02332.jpg,6,snail,train
data\raw\train\cat\cat_train_02333.jpg,1,cat,train
data\raw\train\dog\dog_train_02334.jpg,5,dog,train
data\raw\train\bird\bird_train_02335.jpg,0,bird,train
data\raw\train\snail\snail_train_02336.jpg,6,snail,train
data\raw\train\rabbit\rabbit_train_02337.jpg,3,rabbit,train
data\raw\train\snail\snail_train_02338.jpg,6,snail,train
data\raw\train\llama\llama_train_02339.jpg,2,llama,train
data\raw\train\deer\deer_train_02340.jpg,4,deer,train
data\raw\train\cat\cat_train_02341.jpg,1,cat,train
data\raw\train\dog\dog_train_02342.jpg,5,dog,train
data\raw\train\swan\swan_train_02343.jpg,7,swan,train
data\raw\train\bird\bird_train_02344.jpg,0,bird,train
